x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,objFunc
0.31014,0.108263,0.061179,0.067876,0.030594,0.046998,0.084086,0.021007,0.008727,0.011246,0.020164,0.004582,0.00931,0.013369,0.000195,0.014778,0.002194,0.003775,0.003492,0.004479,0.006562,0.0,0.001413,0.005219,0.0,0.009967,0.003874,0.013284,0.010739,0.007268,0.006299,0.0,0.006392,0.003853,0.002174,0.005505,0.000663,0.0,0.004903,0.002025,0.004939,0.006209,0.00121,0.004536,0.0,0.004977,0.002126,0.001426,0.004631,0.001619,0.0,0.002532,0.0,0.0,0.000438,0.000222,0.004251,0.001971,0.002722,0.0,0.001679,0.000475,0.002088,5.5e-05,0.0,0.000215,0.00232,0.002895,0.001808,0.0,0.00316,0.003103,0.0,0.00029,0.0,0.0,0.001027,0.004773,0.003973,0.000613,0.000723,0.001134,0.0,0.0,0.0,0.0,0.002125,0.0,0.0,0.001649,0.000869,0.0,0.001578,0.001416,0.000987,0.0,0.0,0.0,0.000642,0.000735
0.315628,0.10825,0.060841,0.067684,0.030978,0.044888,0.089629,0.020823,0.007183,0.011246,0.019534,0.004654,0.009694,0.012841,0.000102,0.014997,0.002192,0.004042,0.003,0.001582,0.006348,0.0,0.001326,0.004872,0.0,0.010122,0.003873,0.012903,0.010355,0.007197,0.006036,0.0,0.006504,0.003661,7.1e-05,0.005568,0.001029,0.001237,0.00581,0.002231,0.005029,0.00575,0.000905,0.004388,0.0,0.004566,0.001995,0.002562,0.004426,0.002108,0.0,0.002607,0.0,0.0,0.000108,0.000391,0.004326,0.001397,0.002192,0.0,0.001171,0.000509,0.001359,0.001609,0.0,0.000427,0.002258,0.00302,0.001902,0.0,0.003088,0.003143,0.0,0.0,0.0,0.0,0.000485,0.003921,0.003929,0.000496,0.0007,0.001298,0.0,0.0,0.0,0.0,0.002092,0.0,0.0,0.001553,0.000928,0.0,0.001582,0.001582,0.000783,0.0,0.0,0.0,0.000482,0.000825
0.283891,0.108594,0.061383,0.068063,0.031182,0.046061,0.091209,0.020458,0.008436,0.011554,0.020917,0.004555,0.010241,0.012439,0.000422,0.015334,0.002475,0.004158,0.004226,0.002079,0.00652,0.0,0.002092,0.00542,0.0,0.010324,0.004228,0.013725,0.010937,0.007364,0.006618,0.0,0.006754,0.003948,0.002046,0.005909,0.00154,0.0,0.006016,0.002821,0.005246,0.00656,0.001425,0.004558,0.0,0.005012,0.002345,0.003311,0.004816,0.002847,0.0,0.002824,0.0,0.0,0.000312,0.000691,0.004525,0.002057,0.002924,0.0,0.00175,0.000832,0.002439,0.002137,0.0,0.000734,0.002643,0.003296,0.002203,0.0,0.00343,0.003319,0.0,0.000408,0.0,0.0,0.000668,0.004241,0.004391,0.000748,0.001061,0.001464,0.0,0.0,0.0,0.0,0.002379,0.0,0.0,0.001782,0.001178,0.0,0.001649,0.001993,0.001066,0.0,0.0,0.0,0.0008,0.000543
0.302406,0.108663,0.060701,0.067448,0.030587,0.047109,0.092503,0.020541,0.002273,0.011048,0.020471,0.004029,0.010445,0.003992,0.000468,0.015268,0.002092,0.003879,0.003877,0.006315,0.004915,0.0,0.001829,0.00509,0.009619,0.010272,0.003844,0.013329,0.010379,0.007222,0.006381,0.003183,0.006766,0.003386,0.001321,0.005709,0.001796,0.0,0.00575,0.00263,0.004368,0.006501,0.001079,0.004267,0.0,0.00452,0.00207,0.002756,0.004289,0.002613,0.000322,0.002647,0.0,0.0,0.0,0.00031,0.004407,0.001768,0.00322,0.0,0.001286,0.000201,0.00178,0.002135,0.0,0.000638,0.002354,0.002998,0.001743,0.0,0.002964,0.003146,0.0,0.0,0.0,0.0,0.0,0.003534,0.003787,0.000539,0.000777,0.00133,0.0,0.0,0.0,0.0,0.001901,0.0,0.0,0.001568,0.00075,0.0,0.001591,0.00151,0.000799,0.0,0.0,0.0,0.0,0.000659
0.311866,0.108398,0.060792,0.067355,0.030399,0.04725,0.092072,0.020151,0.007625,0.010929,0.019831,0.004096,0.009891,0.003616,0.0,0.015161,0.001915,0.003892,0.003519,0.004636,0.005434,0.0,0.002451,0.004473,0.009358,0.010121,0.003532,0.012735,0.010775,0.007023,0.006036,0.003843,0.006508,0.001589,0.000811,0.005531,0.00133,0.0,0.00547,0.002108,0.004813,0.006145,0.001076,0.00397,0.0,0.003807,0.001776,0.002613,0.003976,0.002298,0.001294,0.002438,0.0,0.0,0.000235,0.000378,0.004237,0.001457,0.00286,0.0,0.000244,0.000295,0.001573,0.001661,0.0,0.000419,0.002053,0.00273,0.001668,0.0,0.002864,0.002999,0.0,0.000494,0.0,0.0,0.0,0.003926,0.003669,0.000506,0.000639,0.000888,0.0,0.0,0.0,0.0,0.001773,0.0,0.0,0.001524,0.000556,0.0,0.001524,0.001307,0.000795,0.0,0.0,0.0,0.0,0.000887
0.318145,0.108131,0.060507,0.067452,0.030388,0.046621,0.091926,0.020415,0.00656,0.010989,0.019755,0.003715,0.009963,0.009118,0.0,0.015087,0.001943,0.003864,0.003072,0.001602,0.005268,0.0,0.002267,0.004164,0.007658,0.010039,0.003495,0.012736,0.010207,0.006808,0.005666,0.004051,0.006337,0.002026,0.000176,0.005528,0.001657,0.0,0.005467,0.002179,0.004639,0.006114,0.001214,0.003806,0.0,0.003691,0.001705,0.002527,0.00415,0.002146,0.001378,0.002265,0.0,0.0,5.3e-05,0.000176,0.004163,0.001268,0.002945,0.0,0.0,0.000389,0.001813,0.001763,0.0,0.000264,0.002036,0.00259,0.001765,0.0,0.002833,0.002973,0.0,0.000204,0.0,0.0,0.0,0.004086,0.003435,0.000694,0.000575,0.000892,0.0,0.0,0.0,0.0,0.001577,0.0,0.0,0.001062,0.000483,0.0,0.001493,0.001059,0.00079,0.0,0.0,0.0,0.0,0.001072
0.298523,0.108512,0.060995,0.067673,0.030312,0.04769,0.092698,0.021374,0.008385,0.011157,0.020792,0.004312,0.010579,0.0,0.0,0.015182,0.002063,0.004182,0.003349,0.003416,0.005666,0.0,0.002433,0.004854,0.009946,0.010176,0.003882,0.012952,0.01062,0.00706,0.006008,0.005163,0.006486,0.002742,0.001372,0.005769,0.001637,0.0,0.005634,0.002413,0.004905,0.00622,0.001349,0.004389,0.0,0.003994,0.002016,0.001228,0.004452,0.002313,0.001888,0.00238,0.0,0.0,0.000409,0.000365,0.004234,0.001551,0.003022,0.0,0.000437,0.000721,0.002566,0.001971,0.0,0.000489,0.002239,0.002549,0.001919,0.0,0.002977,0.003044,0.000296,0.000797,0.0,0.0,0.0,0.004969,0.003907,0.000965,0.000729,0.001252,0.0,0.0,0.0,0.0,0.001753,0.0,0.0,0.001313,0.000459,0.0,0.001541,0.001183,0.001207,0.0,0.0,0.0,0.0,0.000845
0.314894,0.108116,0.06071,0.067552,0.030371,0.047345,0.093016,0.02108,0.007533,0.01103,0.020349,0.004349,0.010483,0.0,0.0,0.015162,0.001861,0.004095,0.003252,0.003682,0.005183,9.2e-05,0.002364,0.004274,0.00977,0.009944,0.003655,0.012769,0.009453,0.006897,0.005748,0.005203,0.006453,0.002314,0.000488,0.005685,0.001734,0.0,0.005637,0.002278,0.004535,0.00612,0.001227,0.004218,0.0,0.002906,0.001843,0.001097,0.004172,0.002285,0.001584,0.002163,0.0,0.0,0.000282,0.000189,0.004156,0.001082,0.003125,0.0,0.0,0.000656,0.002354,0.001384,0.0,0.000491,0.002019,0.002535,0.001863,0.0,0.002651,0.002994,0.0,0.000285,0.0,0.0,0.0,0.004207,0.003585,0.000811,0.00066,0.001061,0.0,0.0,0.0,0.0,0.001606,0.0,0.0,0.001221,0.000277,0.0,0.001499,0.000943,0.001097,0.0,0.0,0.0,0.0,0.000976
0.320727,0.10804,0.060862,0.067831,0.030587,0.047176,0.092215,0.020495,0.008654,0.011191,0.019886,0.004286,0.010384,0.002352,0.0,0.01457,0.001957,0.003423,0.003012,0.005194,0.005179,0.0,0.001758,0.004212,0.007698,0.009815,0.003789,0.012601,0.009839,0.007062,0.005843,0.005075,0.006265,0.002804,0.000292,0.005724,0.001454,0.0,0.005582,0.00227,0.004256,0.005897,0.000637,0.003903,0.0,0.003283,0.001998,0.0,0.00422,0.001297,0.001073,0.002069,0.0,0.0,0.0,9.5e-05,0.004033,0.001313,0.002769,0.0,0.000132,0.000617,0.002284,0.000409,0.0,0.000277,0.002097,0.002246,0.001862,0.0,0.003028,0.003023,0.0,0.0,0.0,0.0,0.0,0.004435,0.003472,0.000381,0.000718,0.001074,0.00022,0.0,0.0,0.0,0.001739,0.0,0.0,0.001273,0.000365,0.0,0.001466,0.001135,0.0008,0.0,0.0,0.0,0.0,0.00095
0.323868,0.107449,0.060896,0.067735,0.030383,0.047028,0.091837,0.020736,0.009044,0.011259,0.0195,0.003293,0.010509,0.005304,0.0,0.014493,0.001941,0.002524,0.003289,0.004232,0.005464,0.000967,0.001761,0.004698,0.006887,0.009843,0.003778,0.011873,0.010906,0.006771,0.005943,0.005123,0.006246,0.00263,0.0,0.005582,0.000272,0.0,0.005517,0.002191,0.004402,0.005777,0.000502,0.003545,0.0,0.003646,0.002083,0.0,0.004257,0.00141,0.0,0.001967,0.0,0.0,0.0,4.6e-05,0.003953,0.001089,0.002303,4.9e-05,0.0,0.000605,0.002072,0.000704,0.0,0.00024,0.002048,0.002255,0.001811,0.0,0.002959,0.003028,0.000153,5.5e-05,0.0,0.0,0.0,0.004461,0.003689,0.000137,0.000742,0.000896,0.000344,0.0,0.0,0.0,0.001742,0.0,0.0,0.001272,0.000396,0.0,0.001448,0.001222,0.000632,0.0,0.0,0.0,0.000287,0.000992
