x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,objFunc
0.598769,0.103072,0.056087,0.064022,0.024607,0.036194,0.043883,0.011855,0.0,0.00714,0.011352,0.0,0.0,0.0,0.0,0.009439,0.0,0.0,0.0,0.0,0.001617,0.0,0.0,0.001097,0.0,0.006449,0.0,0.007208,0.0,0.005454,0.002008,0.0,0.001851,0.0,0.0,0.002133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001039,0.0,0.0,0.0,0.0,0.000671,0.0,0.0,8.8e-05,0.0,0.0,0.0,0.0,0.002024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000793,0.0,0.0,0.0,0.0,0.0,0.0,0.003253
0.600912,0.10251,0.053992,0.062739,0.025856,0.025127,0.066383,0.010104,0.0,0.006747,0.007512,0.0,0.000525,0.0,0.0,0.009972,0.0,0.0,0.0,0.0,0.000127,0.0,0.0,0.0,0.0,0.006848,0.0,0.004812,0.0,0.004943,0.000348,0.0,0.001949,0.0,0.0,0.002109,0.0,0.0,0.001986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000212,0.0,0.0,0.0,0.0,0.00217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000232,0.0,0.0,0.0,0.001147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000737,0.0,0.0,0.0,0.0,0.0,0.0,0.003922
0.598187,0.102366,0.054639,0.063134,0.025083,0.024543,0.066956,0.003526,0.0,0.006876,0.011349,0.0,0.00027,0.0,0.0,0.010061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000147,0.0,0.006803,0.0,0.006717,0.0,0.005087,0.001709,0.0,0.001689,0.0,0.0,0.002858,0.0,0.0,0.001738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000607,0.0,0.0,0.0,0.0,0.00255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000837,0.0,0.0,0.0,0.001448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082,0.0,0.0,0.0,0.0,0.0,0.0,0.003401
0.566715,0.104399,0.053197,0.061514,0.02388,0.03548,0.079826,0.008554,0.0,0.005712,0.011816,0.0,0.003981,0.0,0.0,0.011186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007517,0.0,0.006724,0.0,0.005023,0.00191,0.0,0.003131,0.0,0.0,0.002727,0.0,0.0,0.001627,0.0,0.0,0.000226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000362,0.0,0.0,0.0,0.0,0.00252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7e-05,0.0,0.0,0.0,0.001129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000765,0.0,0.0,0.0,0.0,0.0,0.0,0.003179
0.557096,0.104396,0.055365,0.062586,0.024771,0.038842,0.081211,0.00993,0.0,0.006538,0.011415,0.0,0.003384,0.0,0.0,0.011757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007592,0.0,0.006007,0.000873,0.004782,0.001647,0.0,0.003006,0.0,0.0,0.002757,0.0,0.0,0.001531,0.0,0.0,0.000354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9e-05,0.0,0.0,0.0,0.0,0.002313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000704,0.0,0.0,0.0,0.0,0.0,0.0,0.003458
0.551177,0.103964,0.055051,0.063536,0.025446,0.037694,0.082078,0.012163,0.0,0.007308,0.012216,0.0,0.004468,0.0,0.0,0.011927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007624,0.0,0.006865,0.000127,0.004306,0.0009,0.0,0.002848,0.0,0.0,0.003099,0.0,0.0,0.002024,0.0,0.0,0.000982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000701,0.0,0.0,0.0,0.0,0.0,0.0,0.003785
0.544509,0.10449,0.055691,0.063456,0.023865,0.039874,0.082785,0.01406,0.0,0.007069,0.014622,0.0,0.005635,0.0,0.0,0.011518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007579,0.0,0.006266,0.0,0.004718,0.001107,0.0,0.002576,0.0,0.0,0.003481,0.0,0.0,0.001838,0.0,0.0,0.000111,0.0,0.00068,0.0,0.0,0.0,0.0,0.000211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000696,0.0,0.0,0.0,0.0,0.0,0.0,0.003527
0.538044,0.103727,0.055549,0.063728,0.025167,0.039934,0.08561,0.014221,0.0,0.007297,0.014047,0.0,0.006117,0.0,0.0,0.012061,0.0,0.000386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007171,0.0,0.006729,0.0,0.004519,0.000989,0.0,0.003117,0.0,0.0,0.003561,0.0,0.0,0.002491,0.0,0.0,0.000776,0.0,0.000682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000686,0.0,0.0,0.0,0.0,0.0,0.0,0.003552
0.549215,0.103359,0.056006,0.064682,0.025862,0.039166,0.08251,0.011927,0.000656,0.007819,0.012214,0.0,0.005665,0.0,0.0,0.009816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006642,0.000198,0.005988,0.0,0.005085,0.001242,0.0,0.002357,0.0,0.0,0.003664,0.0,0.0,0.002225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019,0.001269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000547,0.0,0.0,0.0,0.0,0.0,0.0,0.003506
0.55968,0.100967,0.055974,0.064214,0.024932,0.038338,0.080757,0.01255,0.001867,0.007961,0.010497,0.0,0.005979,0.0,0.0,0.009366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006642,3.7e-05,0.003015,0.001761,0.003917,0.001469,0.0,0.002153,0.0,0.0,0.00306,0.0,0.0,0.001868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000449,0.0,0.0,0.0,0.0,0.0,0.0,0.003752
